trade_id,asset,group,direction,entry_ts,exit_ts,entry_price,exit_price,best_tf,best_period,confidence,pvt_r,leverage,position_usd,exit_reason,bars_held,duration_hours,pnl_pct,pnl_usd,peak_r
1320,TIA,C,SHORT,2026-02-19 06:20:00+00:00,2026-02-19 23:00:00+00:00,0.3274,0.3174,5m,29,0.852665509272733,0.8824344830120111,1,700.0000000000001,TIME_BARRIER,200,16.67,2.9744,20.82,0.9397
1322,LTC,A,SHORT,2026-02-19 08:30:00+00:00,2026-02-20 01:10:00+00:00,53.04,53.01,5m,56,0.7575821888504807,0.8935358911563344,1,700.0000000000001,TIME_BARRIER,200,16.67,-0.0234,-0.16,0.9349
1324,APT,C,SHORT,2026-02-19 11:55:00+00:00,2026-02-20 04:35:00+00:00,0.8621,0.8637,5m,95,0.8813289074751818,0.8838213729348872,1,700.0000000000001,TIME_BARRIER,200,16.67,-0.2656,-1.86,0.8899
1330,DOT,A,SHORT,2026-02-20 04:40:00+00:00,2026-02-20 09:00:00+00:00,1.283,1.305,5m,31,0.817152947636519,0.88979225633859,1,700.0000000000001,HARD_SL_HIT,52,4.33,-1.7947,-12.56,0.8172
1326,ETH,A,SHORT,2026-02-19 17:20:00+00:00,2026-02-20 10:00:00+00:00,1940.97,1965.83,5m,132,0.9474462939868732,0.9164968464314275,1,700.0000000000001,TIME_BARRIER,200,16.67,-1.3608,-9.53,0.9474
1327,BTC,A,LONG,2026-02-19 18:30:00+00:00,2026-02-20 11:10:00+00:00,66873.5,67835.1,5m,58,0.7535242972243463,0.9047979121467574,1,700.0000000000001,TIME_BARRIER,200,16.67,1.3579,9.51,0.8874
1331,FET,B,LONG,2026-02-20 10:00:00+00:00,2026-02-20 13:00:00+00:00,0.1657,0.1614,1h,21,0.9439108618097006,0.9299629444121704,5,3000.0,HARD_SL_HIT,3,3.0,-2.6751,-80.25,0.9513
1332,BNB,A,LONG,2026-02-20 10:30:00+00:00,2026-02-20 13:30:00+00:00,615.04,604.14,30m,42,0.9313182223836769,0.9116278862078643,3,2100.0000000000005,HARD_SL_HIT,6,3.0,-1.8522,-38.9,0.9313
1333,BTC,A,LONG,2026-02-20 11:15:00+00:00,2026-02-20 13:35:00+00:00,67835.0,66503.9,5m,161,0.9442648787599882,0.9187100586757404,1,700.0000000000001,HARD_SL_HIT,28,2.33,-2.0423,-14.3,0.9443
1335,GRT,B,SHORT,2026-02-20 13:35:00+00:00,2026-02-20 14:35:00+00:00,0.02606,0.0265,5m,42,0.9327236920423799,0.913040020079561,1,600.0,HARD_SL_HIT,12,1.0,-1.7684,-10.61,0.9327
1336,SEI,C,SHORT,2026-02-20 13:45:00+00:00,2026-02-20 14:35:00+00:00,0.0692,0.0703,5m,23,0.8996030522581966,0.8563797058871984,1,700.0000000000001,HARD_SL_HIT,10,0.83,-1.6696,-11.69,0.8996
1315,BONK,C,SHORT,2026-02-18 18:30:00+00:00,2026-02-20 17:30:00+00:00,6.29e-06,6.42e-06,30m,22,0.9438437784373732,0.879338032570919,3,1575.0000000000005,HARD_SL_HIT,94,47.0,-2.1468,-33.81,0.9485
1329,SOL,A,LONG,2026-02-20 01:15:00+00:00,2026-02-20 17:55:00+00:00,83.01,84.44,5m,143,0.9458226332294201,0.939460907370652,1,700.0000000000001,TIME_BARRIER,200,16.67,1.6427,11.5,0.9471
1340,DOT,A,LONG,2026-02-20 18:00:00+00:00,2026-02-20 20:30:00+00:00,1.35,1.326,5m,69,0.7974297277046436,0.8865127660067005,1,700.0000000000001,HARD_SL_HIT,30,2.5,-1.8578,-13.0,0.8054
1338,BTC,A,SHORT,2026-02-20 14:55:00+00:00,2026-02-20 22:55:00+00:00,67038.2,68049.8,5m,67,0.9392393921297537,0.917519040062768,1,700.0000000000001,HARD_SL_HIT,96,8.0,-1.589,-11.12,0.9392
1342,ADA,A,LONG,2026-02-20 23:00:00+00:00,2026-02-21 07:00:00+00:00,0.2853,0.2808,5m,53,0.8216718686335169,0.8760807231280913,1,700.0000000000001,HARD_SL_HIT,96,8.0,-1.6573,-11.6,0.8475
1337,ETH,A,SHORT,2026-02-20 14:40:00+00:00,2026-02-21 07:20:00+00:00,1947.43,1961.83,5m,68,0.9119491446319176,0.8788870441402292,1,700.0000000000001,TIME_BARRIER,200,16.67,-0.8194,-5.74,0.9119
1343,FLOKI,C,SHORT,2026-02-21 07:05:00+00:00,2026-02-21 08:30:00+00:00,3.058e-05,3.082e-05,5m,22,0.8880446270688833,0.8945798152428294,1,525.0000000000001,TREND_EXHAUSTION,17,1.42,-0.8648,-4.54,0.972
1344,DOT,A,SHORT,2026-02-21 07:25:00+00:00,2026-02-21 08:55:00+00:00,1.349,1.372,5m,23,0.9040618587726245,0.925938041030567,1,700.0000000000001,HARD_SL_HIT,18,1.5,-1.785,-12.49,0.9041
1339,BNB,A,LONG,2026-02-20 17:35:00+00:00,2026-02-21 10:15:00+00:00,617.33,629.31,5m,49,0.9284988878323783,0.8799145682982589,1,700.0000000000001,TIME_BARRIER,200,16.67,1.8606,13.02,0.9285
1341,LTC,A,LONG,2026-02-20 20:35:00+00:00,2026-02-21 13:15:00+00:00,55.01,55.1,5m,113,0.846020160307677,0.8637424001973804,1,700.0000000000001,TIME_BARRIER,200,16.67,0.0836,0.59,0.8471
1347,BNB,A,LONG,2026-02-21 10:20:00+00:00,2026-02-21 16:35:00+00:00,629.31,626.79,5m,29,0.8570554907398807,0.8774914853366724,1,700.0000000000001,TREND_EXHAUSTION,75,6.25,-0.4804,-3.36,0.9493
1349,ICP,B,LONG,2026-02-21 16:40:00+00:00,2026-02-21 20:15:00+00:00,2.25,2.213,5m,164,0.9296525189207642,0.8711203311650162,1,450.0,HARD_SL_HIT,43,3.58,-1.7244,-7.76,0.9297
1345,SOL,A,LONG,2026-02-21 08:35:00+00:00,2026-02-22 01:15:00+00:00,84.4,85.16,5m,22,0.9156503048486448,0.929553532578468,1,700.0000000000001,TIME_BARRIER,200,16.67,0.8205,5.74,0.9582
1346,BCH,A,LONG,2026-02-21 09:00:00+00:00,2026-02-22 01:40:00+00:00,566.16,563.24,5m,27,0.8734642755519463,0.8667833581683388,1,700.0000000000001,TIME_BARRIER,200,16.67,-0.5958,-4.17,0.9191
1348,ETH,A,LONG,2026-02-21 13:20:00+00:00,2026-02-22 06:00:00+00:00,1973.6,1975.85,5m,116,0.8940499618001373,0.8943357747786902,1,700.0000000000001,TIME_BARRIER,200,16.67,0.034,0.24,0.9215
1353,SOL,A,LONG,2026-02-22 08:00:00+00:00,2026-02-22 12:00:00+00:00,85.19,83.44,4h,22,0.9178336661804665,0.9303895665304464,5,3500.0000000000005,HARD_SL_HIT,1,4.0,-2.1342,-74.7,0.9178
1350,BTC,A,LONG,2026-02-21 20:20:00+00:00,2026-02-22 13:00:00+00:00,68527.2,67976.4,5m,200,0.921237314668242,0.8858370084628183,1,700.0000000000001,TIME_BARRIER,200,16.67,-0.8838,-6.19,0.9212
1354,BNB,A,LONG,2026-02-22 12:05:00+00:00,2026-02-22 16:20:00+00:00,623.36,613.03,5m,85,0.8911209289281127,0.8801762791216081,1,700.0000000000001,HARD_SL_HIT,51,4.25,-1.7371,-12.16,0.932
1351,FIL,B,SHORT,2026-02-22 01:20:00+00:00,2026-02-22 18:00:00+00:00,0.961,0.926,5m,192,0.9302117026814355,0.8631199521019518,1,600.0,TIME_BARRIER,200,16.67,3.562,21.37,0.938
1352,AR,B,SHORT,2026-02-22 01:45:00+00:00,2026-02-22 18:25:00+00:00,1.989,1.973,5m,198,0.9636724038675926,0.9100844291010863,1,600.0,TIME_BARRIER,200,16.67,0.7244,4.35,0.9637
1334,NEAR,B,LONG,2026-02-20 13:30:00+00:00,2026-02-22 20:30:00+00:00,1.023,1.006,30m,45,0.9223721436265186,0.8757369774551979,3,1800.0,HARD_SL_HIT,110,55.0,-1.7418,-31.35,0.9377
1355,SOL,A,SHORT,2026-02-22 13:05:00+00:00,2026-02-23 05:45:00+00:00,84.53,77.58,5m,22,0.9441020187764126,0.879280844914089,1,700.0000000000001,TIME_BARRIER,200,16.67,8.1419,56.99,0.9541
1356,DOT,A,SHORT,2026-02-22 16:25:00+00:00,2026-02-23 09:05:00+00:00,1.313,1.277,5m,200,0.9478032505820345,0.9635837707527143,1,700.0000000000001,TIME_BARRIER,200,16.67,2.6618,18.63,0.9489
1360,BTC,A,SHORT,2026-02-23 05:50:00+00:00,2026-02-23 09:30:00+00:00,64970.4,66114.6,5m,106,0.8691765205149641,0.8878083259783027,1,700.0000000000001,HARD_SL_HIT,44,3.67,-1.8411,-12.89,0.8692
1358,ETH,A,SHORT,2026-02-22 18:30:00+00:00,2026-02-23 11:10:00+00:00,1940.1,1918.0,5m,104,0.9151347585634683,0.916398917485316,1,700.0000000000001,TIME_BARRIER,200,16.67,1.0591,7.41,0.9166
1359,BNB,A,SHORT,2026-02-22 20:35:00+00:00,2026-02-23 13:15:00+00:00,612.28,609.53,5m,130,0.9590780396499554,0.9586363993836216,1,700.0000000000001,TIME_BARRIER,200,16.67,0.3691,2.58,0.9591
1362,LTC,A,LONG,2026-02-23 09:35:00+00:00,2026-02-23 16:00:00+00:00,52.7,51.88,5m,65,0.8797964418308228,0.8781108906779133,1,700.0000000000001,HARD_SL_HIT,77,6.42,-1.636,-11.45,0.8853
1363,DOT,A,LONG,2026-02-23 11:15:00+00:00,2026-02-23 16:10:00+00:00,1.291,1.27,5m,114,0.9481968667348057,0.9183226397276835,1,700.0000000000001,HARD_SL_HIT,59,4.92,-1.7066,-11.95,0.9638
1364,BTC,A,LONG,2026-02-23 13:20:00+00:00,2026-02-23 17:10:00+00:00,66153.7,65065.8,5m,139,0.9411254963041575,0.9523983022229634,1,700.0000000000001,HARD_SL_HIT,46,3.83,-1.7245,-12.07,0.9411
1328,TRX,A,LONG,2026-02-19 23:30:00+00:00,2026-02-23 20:00:00+00:00,0.28527,0.28069,30m,21,0.9589283284441544,0.9512852714317137,3,2100.0000000000005,HARD_SL_HIT,185,92.5,-1.6855,-35.4,0.9742
1361,BCH,A,SHORT,2026-02-23 09:10:00+00:00,2026-02-24 01:50:00+00:00,539.72,489.42,5m,200,0.885451395874999,0.8655648840516538,1,700.0000000000001,TIME_BARRIER,200,16.67,9.2396,64.68,0.9278
1365,ETH,A,SHORT,2026-02-23 16:15:00+00:00,2026-02-24 08:55:00+00:00,1883.78,1830.44,5m,31,0.9122787823768274,0.909876847515954,1,700.0000000000001,TIME_BARRIER,200,16.67,2.7515,19.26,0.9168
1366,SOL,A,SHORT,2026-02-23 16:20:00+00:00,2026-02-24 09:00:00+00:00,79.35,76.9,5m,32,0.9457667838468763,0.9555668284965224,1,700.0000000000001,TIME_BARRIER,200,16.67,3.0076,21.05,0.9458
1367,BNB,A,SHORT,2026-02-23 17:15:00+00:00,2026-02-24 09:55:00+00:00,600.28,589.0,5m,43,0.9351431306276436,0.9162099141301562,1,700.0000000000001,TIME_BARRIER,200,16.67,1.7991,12.59,0.9351
1368,DOT,A,SHORT,2026-02-23 20:05:00+00:00,2026-02-24 12:45:00+00:00,1.26,1.236,5m,90,0.9290649495270777,0.8858540155863587,1,700.0000000000001,TIME_BARRIER,200,16.67,1.8248,12.77,0.9292
1371,LTC,A,SHORT,2026-02-24 12:00:00+00:00,2026-02-24 16:00:00+00:00,50.77,51.62,4h,20,0.954482248931761,0.9487205514711657,5,3500.0000000000005,HARD_SL_HIT,1,4.0,-1.7542,-61.4,0.9545
1372,SOL,A,SHORT,2026-02-24 10:00:00+00:00,2026-02-24 16:00:00+00:00,76.61,77.99,5m,188,0.8853821452038316,0.8834980539669263,1,700.0000000000001,HARD_SL_HIT,72,6.0,-1.8813,-13.17,0.8866
1373,DOT,A,SHORT,2026-02-24 12:50:00+00:00,2026-02-24 16:00:00+00:00,1.235,1.257,5m,188,0.8962687174056111,0.8773702271129675,1,700.0000000000001,HARD_SL_HIT,38,3.17,-1.8614,-13.03,0.9052
1369,BTC,A,SHORT,2026-02-24 01:55:00+00:00,2026-02-24 18:35:00+00:00,64212.6,64339.7,5m,197,0.8690506394019969,0.8611800388756693,1,700.0000000000001,TIME_BARRIER,200,16.67,-0.2779,-1.95,0.8716
1370,BCH,A,SHORT,2026-02-24 09:00:00+00:00,2026-02-25 00:45:00+00:00,484.32,492.09,5m,142,0.9006186147719693,0.9115832913986932,1,700.0000000000001,HARD_SL_HIT,189,15.75,-1.6843,-11.79,0.9006
1377,TRX,A,LONG,2026-02-24 18:40:00+00:00,2026-02-25 03:40:00+00:00,0.28222,0.28599,5m,55,0.9152767321488803,0.8701826516519919,1,700.0000000000001,TREND_EXHAUSTION,108,9.0,1.2558,8.79,0.9784
1375,NEAR,B,SHORT,2026-02-24 20:00:00+00:00,2026-02-25 04:00:00+00:00,0.975,0.993,4h,22,0.9480428589301783,0.9519903005198851,5,3000.0,HARD_SL_HIT,2,8.0,-1.9262,-57.78,0.948
1374,BNB,A,SHORT,2026-02-24 20:00:00+00:00,2026-02-25 08:00:00+00:00,588.38,604.94,4h,21,0.9444085316761253,0.925009088063406,5,3500.0000000000005,HARD_SL_HIT,3,12.0,-2.8945,-101.31,0.9444
1357,ADA,A,SHORT,2026-02-22 19:00:00+00:00,2026-02-25 12:00:00+00:00,0.2697,0.2766,1h,34,0.9786144493285248,0.9771186678585405,5,3500.0000000000005,HARD_SL_HIT,65,65.0,-2.6384,-92.34,0.9795
1376,INJ,B,SHORT,2026-02-24 20:00:00+00:00,2026-02-25 12:00:00+00:00,3.167,3.31,4h,21,0.987166025293647,0.9378881653518324,5,3000.0,HARD_SL_HIT,4,16.0,-4.5953,-137.86,0.9872
1379,PEPE,C,SHORT,2026-02-25 03:50:00+00:00,2026-02-25 12:50:00+00:00,4e-06,4.07e-06,5m,22,0.9524168714047077,0.9410588842686183,1,525.0000000000001,HARD_SL_HIT,108,9.0,-1.83,-9.61,0.9698
1380,ATOM,B,SHORT,2026-02-25 04:15:00+00:00,2026-02-25 12:50:00+00:00,2.054,2.085,5m,26,0.9107584432325426,0.9232011054393598,1,600.0,HARD_SL_HIT,103,8.58,-1.5893,-9.54,0.9295
1383,BCH,A,SHORT,2026-02-25 12:10:00+00:00,2026-02-25 13:10:00+00:00,489.19,499.35,5m,132,0.8994615821150588,0.9094431290618137,1,700.0000000000001,HARD_SL_HIT,12,1.0,-2.1569,-15.1,0.8995
1386,AR,B,SHORT,2026-02-25 13:15:00+00:00,2026-02-25 13:15:00+00:00,1.612,1.639,5m,42,0.9343891773163623,0.9175127332127242,1,600.0,HARD_SL_HIT,0,0.0,-1.7549,-10.53,0.9344
1382,THETA,B,SHORT,2026-02-25 13:00:00+00:00,2026-02-25 14:00:00+00:00,0.1879,0.1923,1h,110,0.9329034746827556,0.8856639249089419,5,3000.0,HARD_SL_HIT,1,1.0,-2.4217,-72.65,0.9329
1387,WIF,C,LONG,2026-02-25 13:20:00+00:00,2026-02-25 17:00:00+00:00,0.2033,0.2165,5m,76,0.9590732467411452,0.9381589010052475,1,525.0000000000001,TREND_EXHAUSTION,44,3.67,6.4129,33.67,0.9802
1378,SOL,A,LONG,2026-02-25 00:50:00+00:00,2026-02-25 17:30:00+00:00,79.19,88.26,5m,186,0.9406738424278434,0.9185810374247845,1,700.0000000000001,TIME_BARRIER,200,16.67,11.3735,79.61,0.9429
1388,BCH,A,LONG,2026-02-25 14:05:00+00:00,2026-02-25 22:50:00+00:00,507.84,499.26,5m,28,0.9009188319054341,0.8770719937371451,1,700.0000000000001,HARD_SL_HIT,105,8.75,-1.7695,-12.39,0.9308
1384,STX,B,LONG,2026-02-25 12:55:00+00:00,2026-02-26 05:35:00+00:00,0.251,0.2634,5m,107,0.9307665088730247,0.8871325584967059,1,600.0,TIME_BARRIER,200,16.67,4.8602,29.16,0.9697
1385,OP,C,LONG,2026-02-25 12:55:00+00:00,2026-02-26 05:35:00+00:00,0.12,0.1242,5m,58,0.892954830529795,0.9107143329570883,1,700.0000000000001,TIME_BARRIER,200,16.67,3.42,23.94,0.981
1389,WIF,C,LONG,2026-02-25 17:30:00+00:00,2026-02-26 06:00:00+00:00,0.2161,0.2128,30m,21,0.9826861456712431,0.9455853797664157,3,1575.0000000000005,HARD_SL_HIT,25,12.5,-1.6071,-25.31,0.9878
1390,ICP,B,LONG,2026-02-25 17:40:00+00:00,2026-02-26 10:20:00+00:00,2.365,2.409,5m,55,0.9685371508397462,0.922896010090799,1,450.0,TIME_BARRIER,200,16.67,1.7805,8.01,0.9685
1395,ETH,A,LONG,2026-02-26 10:25:00+00:00,2026-02-26 14:45:00+00:00,2071.78,2039.5,5m,28,0.9349018130806362,0.9304199953000447,1,700.0000000000001,HARD_SL_HIT,52,4.33,-1.6381,-11.47,0.9349
1391,BTC,A,LONG,2026-02-25 22:55:00+00:00,2026-02-26 15:15:00+00:00,68104.0,66938.9,5m,194,0.953636536257757,0.959616184947306,1,700.0000000000001,HARD_SL_HIT,196,16.33,-1.7908,-12.54,0.9536
1392,ATOM,B,SHORT,2026-02-26 05:40:00+00:00,2026-02-26 22:20:00+00:00,1.927,1.861,5m,179,0.9319693746374528,0.9330953775005628,1,600.0,TIME_BARRIER,200,16.67,3.345,20.07,0.932
1393,PEPE,C,SHORT,2026-02-26 05:40:00+00:00,2026-02-26 22:20:00+00:00,4.07e-06,3.83e-06,5m,136,0.8898259638498509,0.8705779856869386,1,525.0000000000001,TIME_BARRIER,200,16.67,5.8168,30.54,0.9209
1394,NEAR,B,SHORT,2026-02-26 06:05:00+00:00,2026-02-26 22:45:00+00:00,1.141,1.126,5m,24,0.9438728508124062,0.9560323692319717,1,600.0,TIME_BARRIER,200,16.67,1.2346,7.41,0.9537
1399,AR,B,SHORT,2026-02-26 22:25:00+00:00,2026-02-27 03:50:00+00:00,1.629,1.663,5m,200,0.9571702571098439,0.937678247354129,1,600.0,HARD_SL_HIT,65,5.42,-2.1672,-13.0,0.9572
1397,THETA,B,SHORT,2026-02-26 15:20:00+00:00,2026-02-27 04:05:00+00:00,0.1919,0.1952,5m,74,0.9350967918763672,0.9005500064428876,1,600.0,HARD_SL_HIT,153,12.75,-1.7996,-10.8,0.9421
1396,LTC,A,SHORT,2026-02-26 14:50:00+00:00,2026-02-27 07:30:00+00:00,55.64,55.8,5m,134,0.8062987048171963,0.8735335111103045,1,700.0000000000001,TIME_BARRIER,200,16.67,-0.3676,-2.57,0.8572
1401,SOL,A,LONG,2026-02-27 04:00:00+00:00,2026-02-27 09:50:00+00:00,87.57,86.25,5m,41,0.9255796463088086,0.875246239053558,1,700.0000000000001,HARD_SL_HIT,70,5.83,-1.5874,-11.11,0.9386
1398,ETH,A,LONG,2026-02-26 22:25:00+00:00,2026-02-27 10:10:00+00:00,2027.91,1985.52,5m,67,0.8678411174457173,0.887994631041911,1,700.0000000000001,HARD_SL_HIT,141,11.75,-2.1703,-15.19,0.8678
1402,APT,C,LONG,2026-02-27 04:15:00+00:00,2026-02-27 10:50:00+00:00,0.9991,0.979,5m,92,0.9329800446810471,0.8860710756398789,1,700.0000000000001,HARD_SL_HIT,79,6.58,-2.0918,-14.64,0.9484
1403,FET,B,LONG,2026-02-27 07:35:00+00:00,2026-02-27 11:15:00+00:00,0.1647,0.1616,5m,90,0.9130044111946056,0.9116392352369314,1,600.0,HARD_SL_HIT,44,3.67,-1.9622,-11.77,0.913
1405,INJ,B,LONG,2026-02-27 10:15:00+00:00,2026-02-27 11:40:00+00:00,3.224,3.167,5m,164,0.9257303919165214,0.8818768948899529,1,600.0,HARD_SL_HIT,17,1.42,-1.848,-11.09,0.9257
1400,DOT,A,LONG,2026-02-26 22:50:00+00:00,2026-02-27 11:55:00+00:00,1.591,1.564,5m,27,0.9124098635421083,0.9047786905508284,1,700.0000000000001,HARD_SL_HIT,157,13.08,-1.777,-12.44,0.9284
1409,FLOKI,C,SHORT,2026-02-27 12:00:00+00:00,2026-02-27 12:40:00+00:00,2.927e-05,2.904e-05,5m,50,0.9334864589031813,0.8577218679806939,1,525.0000000000001,TREND_EXHAUSTION,8,0.67,0.7058,3.71,0.9513
1381,TRX,A,LONG,2026-02-25 09:00:00+00:00,2026-02-27 17:00:00+00:00,0.28662,0.28217,1h,23,0.9799429201782824,0.971044522326012,5,3500.0000000000005,HARD_SL_HIT,56,56.0,-1.6326,-57.14,0.9799
1410,ICP,B,SHORT,2026-02-27 12:45:00+00:00,2026-02-27 23:05:00+00:00,2.491,2.539,5m,59,0.9323749908372572,0.9178361137097372,1,450.0,HARD_SL_HIT,124,10.33,-2.0069,-9.03,0.9464
1404,BNB,A,SHORT,2026-02-27 09:55:00+00:00,2026-02-28 02:35:00+00:00,624.43,613.88,5m,68,0.8143748181680972,0.8726579099645112,1,700.0000000000001,TIME_BARRIER,200,16.67,1.6095,11.27,0.9402
1406,RENDER,B,SHORT,2026-02-27 10:55:00+00:00,2026-02-28 03:35:00+00:00,1.45,1.412,5m,22,0.920802260928182,0.9183217409391992,1,600.0,TIME_BARRIER,200,16.67,2.5407,15.24,0.9366
1407,TIA,C,SHORT,2026-02-27 11:20:00+00:00,2026-02-28 04:00:00+00:00,0.3348,0.3185,5m,22,0.9353058346172562,0.9290555563060369,1,700.0000000000001,TIME_BARRIER,200,16.67,4.7886,33.52,0.9474
1408,WIF,C,SHORT,2026-02-27 11:45:00+00:00,2026-02-28 04:25:00+00:00,0.2062,0.2018,5m,37,0.9290406566139553,0.8836002683424162,1,525.0000000000001,TIME_BARRIER,200,16.67,2.0539,10.78,0.941
1415,BNB,A,LONG,2026-02-28 04:30:00+00:00,2026-02-28 06:00:00+00:00,613.0,602.61,30m,20,0.8237756562602722,0.8707273303815389,3,2100.0000000000005,HARD_SL_HIT,3,1.5,-1.7749,-37.27,0.8238
1416,LTC,A,SHORT,2026-02-28 04:30:00+00:00,2026-02-28 07:05:00+00:00,54.51,52.4,5m,21,0.9347379987552557,0.9395034826062166,1,700.0000000000001,TREND_EXHAUSTION,31,2.58,3.7908,26.54,0.9372
1418,BNB,A,SHORT,2026-02-28 07:10:00+00:00,2026-02-28 14:35:00+00:00,595.5,605.34,5m,20,0.9325826184351327,0.9350334339381663,1,700.0000000000001,HARD_SL_HIT,89,7.42,-1.7324,-12.13,0.9513
1419,SOL,A,LONG,2026-02-28 14:40:00+00:00,2026-02-28 15:10:00+00:00,81.32,79.64,5m,23,0.8961727501336546,0.8641918772643151,1,700.0000000000001,HARD_SL_HIT,6,0.5,-2.1459,-15.02,0.9034
1412,ETH,A,SHORT,2026-02-27 23:10:00+00:00,2026-02-28 15:50:00+00:00,1925.94,1894.55,5m,200,0.9294047100659393,0.9194110137194533,1,700.0000000000001,TIME_BARRIER,200,16.67,1.5499,10.85,0.9294
1420,SEI,C,SHORT,2026-02-28 15:15:00+00:00,2026-02-28 18:35:00+00:00,0.06403,0.06525,5m,178,0.912028569335182,0.9116751014857178,1,700.0000000000001,HARD_SL_HIT,40,3.33,-1.9854,-13.9,0.912
1413,ADA,A,SHORT,2026-02-28 02:40:00+00:00,2026-02-28 19:20:00+00:00,0.2791,0.2722,5m,200,0.796211347179908,0.9099244906976381,1,700.0000000000001,TIME_BARRIER,200,16.67,2.3922,16.75,0.8564
1411,BTC,A,SHORT,2026-02-27 17:30:00+00:00,2026-02-28 19:30:00+00:00,65182.6,66318.1,30m,27,0.916763433013052,0.9213918804804843,3,2100.0000000000005,HARD_SL_HIT,52,26.0,-1.822,-38.26,0.9457
1417,FET,B,SHORT,2026-02-28 06:30:00+00:00,2026-02-28 20:00:00+00:00,0.1516,0.1559,30m,53,0.9348156924805275,0.8653136796479731,3,1800.0,HARD_SL_HIT,27,13.5,-2.9164,-52.5,0.9348
1421,BCH,A,SHORT,2026-02-28 20:00:00+00:00,2026-02-28 20:00:00+00:00,448.41,457.16,4h,20,0.9741516178263647,0.9530196082796307,5,3500.0000000000005,HARD_SL_HIT,0,0.0,-2.0313,-71.1,0.9742
1414,AR,B,SHORT,2026-02-28 03:40:00+00:00,2026-02-28 20:20:00+00:00,1.592,1.592,5m,200,0.9295408432770794,0.9526234438560922,1,600.0,TIME_BARRIER,200,16.67,-0.08,-0.48,0.9295
1425,FLOKI,C,LONG,2026-02-28 20:05:00+00:00,2026-02-28 21:00:00+00:00,2.775e-05,2.804e-05,5m,35,0.9338611561346011,0.9277211148018834,1,525.0000000000001,TREND_EXHAUSTION,11,0.92,0.965,5.07,0.9432
1427,LTC,A,LONG,2026-02-28 20:25:00+00:00,2026-03-01 01:15:00+00:00,54.62,53.8,5m,50,0.9591314909769085,0.9538765820636491,1,700.0000000000001,HARD_SL_HIT,58,4.83,-1.5813,-11.07,0.9695
1424,DOT,A,LONG,2026-02-28 19:35:00+00:00,2026-03-01 05:10:00+00:00,1.598,1.593,5m,43,0.9159122729821214,0.9074883172282157,1,700.0000000000001,TREND_EXHAUSTION,115,9.58,-0.3929,-2.75,0.9624
1426,RENDER,B,LONG,2026-02-28 20:10:00+00:00,2026-03-01 09:50:00+00:00,1.384,1.363,5m,30,0.932847700495997,0.9334484109090981,1,600.0,HARD_SL_HIT,164,13.67,-1.5973,-9.58,0.9567
1430,BNB,A,LONG,2026-03-01 05:15:00+00:00,2026-03-01 09:50:00+00:00,629.56,620.06,5m,200,0.9627781518658289,0.9461933202079409,1,700.0000000000001,HARD_SL_HIT,55,4.58,-1.589,-11.12,0.9628
1422,ETH,A,LONG,2026-02-28 18:40:00+00:00,2026-03-01 11:20:00+00:00,1924.14,1986.63,5m,126,0.9195977529289298,0.9108048603950782,1,700.0000000000001,TIME_BARRIER,200,16.67,3.1677,22.17,0.9444
1423,SOL,A,LONG,2026-02-28 19:25:00+00:00,2026-03-01 12:05:00+00:00,81.44,85.27,5m,135,0.9469770327724468,0.912715309310843,1,700.0000000000001,TIME_BARRIER,200,16.67,4.6228,32.36,0.9574
1433,ETH,A,SHORT,2026-03-01 11:25:00+00:00,2026-03-01 13:50:00+00:00,1986.62,2016.82,5m,113,0.9338387706193936,0.9076352553707464,1,700.0000000000001,HARD_SL_HIT,29,2.42,-1.6002,-11.2,0.9338
1434,NEAR,B,SHORT,2026-03-01 12:10:00+00:00,2026-03-01 13:50:00+00:00,1.148,1.169,5m,56,0.9439759200080545,0.8862183331075094,1,600.0,HARD_SL_HIT,20,1.67,-1.9093,-11.46,0.944
1429,BTC,A,LONG,2026-03-01 01:20:00+00:00,2026-03-01 18:00:00+00:00,66167.2,66360.0,5m,200,0.95977434916339,0.9657133104555491,1,700.0000000000001,TIME_BARRIER,200,16.67,0.2114,1.48,0.9598
1432,FET,B,SHORT,2026-03-01 09:55:00+00:00,2026-03-01 20:10:00+00:00,0.1544,0.1487,5m,26,0.9309524097364008,0.8760009109605899,1,600.0,TREND_EXHAUSTION,123,10.25,3.6117,21.67,0.9635
1436,BNB,A,LONG,2026-03-01 14:45:00+00:00,2026-03-01 20:10:00+00:00,627.49,617.59,5m,22,0.8709585546049944,0.8664058554192853,1,700.0000000000001,HARD_SL_HIT,65,5.42,-1.6577,-11.6,0.934
1437,SOL,A,SHORT,2026-03-01 18:05:00+00:00,2026-03-01 20:40:00+00:00,84.48,81.85,5m,35,0.8964637499424015,0.8721246157035991,1,700.0000000000001,TREND_EXHAUSTION,31,2.58,3.0332,21.23,0.9371
1438,BONK,C,SHORT,2026-03-01 20:50:00+00:00,2026-03-01 21:20:00+00:00,5.68e-06,5.78e-06,5m,32,0.9825005099886975,0.9825951210202729,1,525.0000000000001,HARD_SL_HIT,6,0.5,-1.8406,-9.66,0.9825
1440,DOGE,C,SHORT,2026-03-01 21:20:00+00:00,2026-03-01 22:15:00+00:00,0.09157,0.09297,5m,40,0.9379324694389616,0.9168795848023095,1,700.0000000000001,HARD_SL_HIT,11,0.92,-1.6089,-11.26,0.9379
