trade_id,asset,group,direction,entry_ts,exit_ts,entry_price,exit_price,best_tf,best_period,confidence,pvt_r,leverage,position_usd,hard_sl,exit_reason,bars_held,duration_hours,pnl_pct,pnl_usd,peak_r
43,SUI,C,SHORT,2025-11-03 08:00:00+00:00,2025-11-03 08:05:00+00:00,2.1958,2.1582620256244427,5m,107,0.9533015995107594,0.9616127116570372,5,3500.0000000000005,2.230760714285714,ADAPTIVE_TRAIL_HIT,1,0.08,8.5477,299.17,0.9473
44,SOL,A,SHORT,2025-11-03 09:00:00+00:00,2025-11-03 09:30:00+00:00,175.49,173.4882625017214,30m,20,0.9424948346099183,0.9065794868766459,3,2100.0000000000005,181.73464285714286,ADAPTIVE_TRAIL_HIT,1,0.5,3.422,71.86,0.9222
45,BNB,A,SHORT,2025-11-03 09:00:00+00:00,2025-11-03 09:30:00+00:00,1024.59,1016.5274676148346,30m,20,0.9753480730046395,0.9642575163462554,5,3500.0000000000005,1055.5067857142858,ADAPTIVE_TRAIL_HIT,1,0.5,3.9345,137.71,0.9691
46,LINK,A,SHORT,2025-11-03 09:00:00+00:00,2025-11-03 09:30:00+00:00,16.067,15.838564895454475,30m,20,0.943628113962886,0.9374594400879801,3,2100.0000000000005,16.73905357142857,ADAPTIVE_TRAIL_HIT,1,0.5,4.2653,89.57,0.9216
47,DOT,A,SHORT,2025-11-03 09:00:00+00:00,2025-11-03 09:05:00+00:00,2.789,2.7223897413540565,5m,119,0.9299274866833998,0.9421522635477401,3,2100.0000000000005,2.827071428571429,ADAPTIVE_TRAIL_HIT,1,0.08,7.165,150.46,0.9193
48,INJ,B,SHORT,2025-11-03 09:00:00+00:00,2025-11-03 09:05:00+00:00,7.294,7.115021767876326,5m,120,0.9324651395315778,0.9586669547740687,3,1800.0,7.385607142857142,ADAPTIVE_TRAIL_HIT,1,0.08,7.3613,132.5,0.9198
49,THETA,B,SHORT,2025-11-03 09:00:00+00:00,2025-11-03 09:30:00+00:00,0.4573,0.44688659531611935,30m,22,0.9229807377657125,0.9196414454069042,3,1800.0,0.4739785714285714,ADAPTIVE_TRAIL_HIT,1,0.5,6.8314,122.97,0.8958
50,PEPE,C,SHORT,2025-11-03 09:00:00+00:00,2025-11-03 09:30:00+00:00,6.17e-06,6.078760762123649e-06,30m,20,0.9386221509779539,0.9320596982419336,3,1575.0000000000005,6.432321428571429e-06,ADAPTIVE_TRAIL_HIT,1,0.5,4.4363,69.87,0.9045
51,SUI,C,SHORT,2025-11-03 09:00:00+00:00,2025-11-03 09:05:00+00:00,2.2137,2.158463019658868,5m,120,0.9270632390530563,0.956212037831513,3,2100.0000000000005,2.2449232142857136,ADAPTIVE_TRAIL_HIT,1,0.08,7.4857,157.2,0.9144
52,SOL,A,SHORT,2025-11-03 10:00:00+00:00,2025-11-03 10:30:00+00:00,175.7,173.12399963915348,30m,22,0.937736949989662,0.8955589936188406,3,2100.0000000000005,181.95392857142855,ADAPTIVE_TRAIL_HIT,1,0.5,4.3984,92.37,0.9133
