10:22:18 [INFO] __main__: Loading data for 33 assets...
10:22:19 [INFO] backtest.data_loader: Loaded 132 asset/TF combinations (33 assets), 13351041 total bars (640.8 MB est.)
10:22:19 [INFO] __main__: Pre-computing scan features for all 33 assets (one-time)...
10:22:19 [INFO] neo_flow.precompute_features: Pre-computing features for 28185 1h timestamps across 33 assets...
/home/yagokhan/VaranusNeoFlow/Varanus_Extended_v1/neo_flow/precompute_features.py:229: RuntimeWarning: invalid value encountered in divide
  pr = np.where(d > 1e-15, sum_dyx / d, 0.0)
10:32:39 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4322 scans, 963 trades
10:32:40 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4338 scans, 990 trades
10:32:41 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4322 scans, 926 trades
10:32:41 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4338 scans, 992 trades
10:32:42 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4304 scans, 832 trades
10:32:43 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4333 scans, 874 trades
10:32:44 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4355 scans, 389 trades
10:32:44 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4333 scans, 997 trades
10:32:45 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4324 scans, 987 trades
10:32:46 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4351 scans, 918 trades
10:32:47 [INFO] backtest.engine_fast: FastBacktest complete: 0.7s, 4325 scans, 947 trades
